customer_id,age,tenure_months,monthly_charges,contract,churn
cust-2749,45,61,112.77,one-year,0
cust-2750,52,14,67.25,one-year,0
cust-2751,76,2,44.01,two-year,1
cust-2752,36,47,45.29,month-to-month,1
cust-2753,30,39,67.10,month-to-month,1
cust-2754,21,46,64.78,one-year,0
cust-2755,34,60,82.51,one-year,0
cust-2756,40,26,61.79,two-year,0
cust-2757,18,15,53.87,one-year,0
cust-2758,63,38,58.42,two-year,0
cust-2759,42,50,50.78,month-to-month,1
cust-2760,30,23,52.61,month-to-month,1
cust-2761,43,43,56.99,two-year,0
cust-2762,19,71,35.52,month-to-month,0
cust-2763,72,65,97.36,month-to-month,0
cust-2764,37,37,50.35,one-year,0
cust-2765,25,17,50.22,month-to-month,0
cust-2766,26,48,61.81,one-year,0
cust-2767,35,23,116.61,month-to-month,0
cust-2768,19,45,102.72,month-to-month,0
cust-2769,24,47,25.39,two-year,0
cust-2770,42,21,83.72,month-to-month,0
cust-2771,28,63,59.40,two-year,0
cust-2772,36,64,92.41,two-year,1
cust-2773,34,69,85.00,one-year,0
cust-2774,29,27,111.44,month-to-month,0
cust-2775,74,62,113.31,month-to-month,0
cust-2776,77,36,52.62,two-year,0
cust-2777,59,5,52.48,two-year,0
cust-2778,64,41,90.84,one-year,0
cust-2779,40,41,60.54,one-year,0
cust-2780,63,9,106.24,two-year,0
cust-2781,44,10,73.56,one-year,1
cust-2782,69,4,113.30,one-year,1
cust-2783,50,68,53.90,month-to-month,1
cust-2784,61,0,30.37,month-to-month,1
cust-2785,57,41,23.35,month-to-month,1
cust-2786,24,37,77.66,one-year,0
cust-2787,20,60,75.71,one-year,0
cust-2788,49,56,108.98,month-to-month,1
cust-2789,48,55,44.85,two-year,0
cust-2790,67,9,64.60,month-to-month,1
cust-2791,50,19,21.68,two-year,0
cust-2792,58,47,103.99,one-year,0
cust-2793,58,26,59.36,month-to-month,0
cust-2794,18,68,82.19,two-year,1
cust-2795,67,28,104.96,two-year,0
cust-2796,56,35,116.47,month-to-month,1
cust-2797,59,15,90.08,month-to-month,0
cust-2798,69,3,22.69,one-year,1
cust-2799,24,47,34.64,one-year,0
cust-2800,18,4,53.62,month-to-month,0
cust-2801,62,36,43.16,month-to-month,1
cust-2802,62,51,32.79,month-to-month,1
cust-2803,36,25,58.98,two-year,0
cust-2804,39,53,45.56,two-year,0
cust-2805,61,15,46.65,month-to-month,0
cust-2806,70,55,97.52,two-year,0
cust-2807,27,16,115.57,one-year,0
cust-2808,77,23,44.70,month-to-month,1
cust-2809,35,19,94.06,month-to-month,0
cust-2810,44,37,58.81,two-year,0
cust-2811,23,4,37.89,month-to-month,0
cust-2812,20,60,83.41,one-year,0
cust-2813,57,8,53.98,one-year,1
cust-2814,70,30,107.94,one-year,0
cust-2815,46,17,74.05,one-year,0
cust-2816,66,5,99.13,two-year,0
cust-2817,72,17,88.36,two-year,0
cust-2818,72,2,23.92,one-year,1
cust-2819,69,7,44.31,month-to-month,0
cust-2820,75,51,119.41,one-year,1
cust-2821,76,40,95.66,one-year,0
cust-2822,58,36,33.52,month-to-month,1
cust-2823,44,54,101.80,month-to-month,0
cust-2824,69,26,98.37,one-year,0
cust-2825,59,30,98.68,one-year,0
cust-2826,61,18,35.95,one-year,0
cust-2827,27,38,32.38,month-to-month,1
cust-2828,27,23,47.70,month-to-month,0
cust-2829,24,51,109.75,month-to-month,1
cust-2830,25,60,113.92,one-year,0
cust-2831,57,51,30.84,one-year,0
cust-2832,37,15,68.71,two-year,0
cust-2833,52,5,70.98,month-to-month,1
cust-2834,38,4,20.10,two-year,0
cust-2835,46,28,27.85,two-year,0
cust-2836,29,52,50.33,one-year,0
cust-2837,27,31,58.63,two-year,0
cust-2838,32,25,102.43,two-year,0
cust-2839,50,0,22.79,month-to-month,0
cust-2840,69,47,66.13,one-year,0
cust-2841,56,64,91.20,one-year,0
cust-2842,31,64,68.42,one-year,0
cust-2843,56,0,108.73,one-year,0
cust-2844,61,61,83.26,one-year,0
cust-2845,59,1,119.69,two-year,0
cust-2846,70,13,117.84,month-to-month,1
cust-2847,43,45,22.94,one-year,0
cust-2848,39,2,37.01,one-year,0
cust-2849,37,25,65.43,month-to-month,1
cust-2850,40,37,102.37,month-to-month,0
cust-2851,50,44,119.85,two-year,0
cust-2852,27,70,94.45,two-year,0
cust-2853,37,49,73.31,one-year,0
cust-2854,27,17,27.33,one-year,0
cust-2855,31,39,48.12,one-year,1
cust-2856,67,7,29.15,one-year,1
cust-2857,57,61,68.36,month-to-month,1
cust-2858,20,8,90.80,one-year,0
cust-2859,22,65,73.93,two-year,1
cust-2860,57,69,107.72,one-year,0
cust-2861,50,14,33.09,month-to-month,1
cust-2862,38,8,32.14,month-to-month,1
cust-2863,52,7,112.27,two-year,1
cust-2864,38,42,117.66,one-year,0
cust-2865,46,61,95.20,two-year,0
cust-2866,55,11,42.50,month-to-month,1
cust-2867,70,26,111.59,month-to-month,1
cust-2868,49,9,81.30,one-year,0
cust-2869,28,21,65.35,one-year,0
cust-2870,50,25,91.40,month-to-month,1
cust-2871,39,67,85.92,two-year,0
cust-2872,20,17,30.98,one-year,0
cust-2873,34,51,86.72,one-year,1
cust-2874,26,23,112.56,two-year,0
cust-2875,58,16,51.91,month-to-month,0
cust-2876,33,7,58.96,one-year,1
cust-2877,66,15,36.20,one-year,0
cust-2878,34,5,115.94,two-year,0
cust-2879,60,32,32.82,month-to-month,0
cust-2880,26,12,49.86,one-year,0
cust-2881,63,43,97.15,month-to-month,1
cust-2882,49,52,61.17,two-year,0
cust-2883,42,67,98.82,one-year,1
cust-2884,18,70,45.84,two-year,0
cust-2885,60,26,42.63,month-to-month,1
cust-2886,62,26,41.03,month-to-month,1
cust-2887,31,64,83.06,one-year,1
cust-2888,58,61,119.17,month-to-month,0
cust-2889,46,43,107.54,one-year,1
cust-2890,52,17,66.53,one-year,1
cust-2891,58,8,99.99,two-year,0
cust-2892,56,56,110.69,two-year,0
cust-2893,53,61,81.96,month-to-month,0
cust-2894,31,65,102.76,two-year,0
cust-2895,71,64,45.31,month-to-month,0
cust-2896,39,28,64.50,one-year,1
cust-2897,77,27,82.01,month-to-month,0
cust-2898,30,15,108.65,month-to-month,0
cust-2899,42,71,90.69,two-year,0
cust-2900,48,0,53.91,month-to-month,0
cust-2901,33,62,71.38,one-year,0
cust-2902,76,67,86.31,two-year,0
cust-2903,46,29,26.09,two-year,0
cust-2904,40,24,103.97,two-year,0
cust-2905,57,52,46.08,one-year,0
cust-2906,49,19,100.39,month-to-month,0
cust-2907,26,67,92.00,one-year,0
cust-2908,35,9,45.10,one-year,0
cust-2909,52,30,94.37,two-year,0
cust-2910,25,53,29.05,month-to-month,1
cust-2911,52,2,103.29,one-year,0
cust-2912,72,51,45.38,one-year,0
cust-2913,43,70,62.90,one-year,0
cust-2914,35,35,55.93,two-year,0
cust-2915,26,44,76.20,two-year,0
cust-2916,44,14,68.80,month-to-month,1
cust-2917,26,30,58.07,month-to-month,1
cust-2918,66,40,70.78,month-to-month,0
cust-2919,63,64,62.93,two-year,1
cust-2920,48,64,114.87,two-year,0
cust-2921,29,30,88.47,one-year,1
cust-2922,45,32,50.71,one-year,0
cust-2923,21,33,44.53,two-year,0
cust-2924,21,65,56.87,month-to-month,0
cust-2925,75,71,104.61,one-year,0
cust-2926,62,67,38.24,two-year,0
cust-2927,49,33,94.17,one-year,1
cust-2928,42,37,29.95,month-to-month,1
cust-2929,21,16,113.29,one-year,0
cust-2930,50,12,93.65,one-year,1
cust-2931,70,26,92.99,month-to-month,0
cust-2932,30,65,63.41,two-year,0
cust-2933,75,19,25.30,month-to-month,1
cust-2934,33,26,47.12,one-year,0
cust-2935,72,62,66.83,one-year,0
cust-2936,29,64,33.17,month-to-month,1
cust-2937,21,39,102.17,month-to-month,1
cust-2938,26,24,81.26,one-year,0
cust-2939,50,7,41.49,two-year,0
cust-2940,62,44,118.95,two-year,0
cust-2941,34,69,75.22,one-year,0
cust-2942,58,57,81.59,one-year,0
cust-2943,71,36,111.40,month-to-month,0
cust-2944,39,18,65.10,two-year,0
cust-2945,47,70,100.49,one-year,0
cust-2946,52,29,45.99,one-year,0
cust-2947,20,56,43.18,two-year,0
cust-2948,47,10,92.62,month-to-month,0
cust-2949,35,60,35.12,one-year,0
cust-2950,59,19,34.45,one-year,0
cust-2951,38,36,57.04,two-year,1
cust-2952,77,49,31.14,one-year,0
cust-2953,26,56,100.97,one-year,0
cust-2954,58,22,20.81,one-year,0
cust-2955,36,28,119.06,month-to-month,0
cust-2956,41,29,97.24,two-year,0
cust-2957,18,42,49.54,one-year,0
cust-2958,67,42,50.46,one-year,0
cust-2959,56,57,85.43,two-year,0
cust-2960,26,38,53.93,month-to-month,1
cust-2961,43,33,97.06,two-year,1
cust-2962,75,29,70.73,two-year,0
cust-2963,53,49,91.52,two-year,0
cust-2964,18,48,70.26,one-year,0
cust-2965,30,34,108.13,month-to-month,1
cust-2966,53,24,45.22,two-year,0
cust-2967,49,38,26.51,one-year,0
cust-2968,76,8,91.78,one-year,0
cust-2969,65,11,60.25,one-year,1
cust-2970,67,43,108.23,one-year,0
cust-2971,58,20,41.81,two-year,0
cust-2972,64,7,46.34,month-to-month,0
cust-2973,25,10,91.51,one-year,1
cust-2974,46,29,112.25,month-to-month,0
cust-2975,52,40,39.76,two-year,1
cust-2976,69,24,112.58,one-year,0
cust-2977,43,18,107.13,month-to-month,1
cust-2978,65,61,49.56,two-year,1
cust-2979,74,33,105.90,one-year,1
cust-2980,75,47,23.15,one-year,0
cust-2981,68,20,103.98,two-year,1
cust-2982,71,46,28.44,two-year,0
cust-2983,22,66,39.20,month-to-month,1
cust-2984,75,25,81.49,two-year,0
cust-2985,70,19,96.94,month-to-month,1
cust-2986,63,39,74.90,month-to-month,1
cust-2987,68,52,48.88,two-year,0
cust-2988,24,32,111.42,month-to-month,0
cust-2989,24,66,100.56,month-to-month,0
cust-2990,40,56,56.95,two-year,0
cust-2991,24,61,54.62,one-year,0
cust-2992,37,5,86.45,one-year,0
cust-2993,47,15,27.53,two-year,0
cust-2994,24,5,82.75,one-year,0
cust-2995,35,26,66.84,two-year,1
cust-2996,49,11,66.30,one-year,0
cust-2997,52,45,25.13,month-to-month,0
cust-2998,35,69,26.44,two-year,0
cust-2999,19,40,25.03,one-year,0
